Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
20:00:03,11201,300,109.27804878048781,369,1
20:00:22,11201,300,110.77912087912088,364,1
20:00:08,11201,300,106.11473684210526,380,1
20:00:02,11201,300,103.92680412371135,388,1
20:00:09,11201,300,101.31557788944724,398,1
20:00:41,11201,300,108.10616621983915,373,1
20:00:23,11201,300,100.05856079404467,403,1
20:00:30,11201,300,90.20939597315436,447,1
20:00:45,11201,300,93.34166666666667,432,14
20:00:49,11201,300,93.99440559440559,429,1
20:01:29,11201,300,103.39384615384616,390,1
20:01:43,11201,300,107.2436170212766,376,1
20:00:04,11201,300,84.71344537815126,476,1
20:00:25,11201,300,88.42894736842105,456,1
20:00:32,11201,300,89.8075723830735,449,1
20:00:38,11201,300,90.61483146067417,445,1
20:00:47,11201,300,92.27368421052631,437,1
20:00:58,11201,300,93.55823665893273,431,1
20:00:46,11201,300,89.8075723830735,449,1
20:01:16,11201,300,95.78052256532067,421,1
20:01:51,11201,300,104.1953488372093,387,1
20:00:50,11201,300,84.53584905660378,477,1
20:01:03,11201,300,85.43135593220339,472,1
20:02:40,11201,300,99.81089108910892,404,1
20:00:54,11201,300,77.99535783365572,517,1
20:01:02,11201,300,79.06588235294117,510,1
20:01:31,11201,300,83.48571428571428,483,1
20:01:20,11201,300,81.29758064516129,496,12
20:01:33,11201,300,83.31322314049588,484,1
20:01:56,11201,300,87.09200863930886,463,1
20:03:17,11201,300,104.73662337662337,385,1
20:02:35,11201,300,93.99440559440559,429,12
20:03:07,11201,300,99.56444444444445,405,1
20:02:59,11201,300,96.93173076923077,416,1
20:03:26,11201,300,103.39384615384616,390,1
20:02:37,11201,300,91.22986425339367,442,14
20:02:01,11201,300,79.06588235294117,510,1
20:03:03,11201,300,89.8075723830735,449,1
20:02:06,11201,300,79.5337278106509,507,1
20:02:21,11201,300,81.62672064777328,494,12
20:03:21,11201,300,92.69793103448275,435,12
20:03:01,11201,300,88.42894736842105,456,1
20:02:03,11201,300,75.23059701492537,536,13
20:02:10,11201,300,75.93898305084745,531,1
20:02:12,11201,300,75.93898305084745,531,1
20:02:14,11201,300,76.0822641509434,530,1
20:02:56,11201,300,82.2930612244898,490,1
20:02:58,11201,300,82.2930612244898,490,1
20:03:14,11201,300,84.89178947368421,475,1
20:03:31,11201,300,87.66000000000001,460,1
20:03:32,11201,300,87.66000000000001,460,1
20:03:33,11201,300,74.26077348066299,543,13
20:03:34,11201,300,74.39778597785978,542,13
20:03:35,11201,300,74.39778597785978,542,1
20:03:51,11201,300,76.51537001897533,527,1
20:04:05,11201,300,78.60350877192982,513,1
20:04:12,11201,300,79.5337278106509,507,1
20:03:46,11201,300,75.51235955056181,534,13
20:04:15,11201,300,79.69090909090909,506,12
20:04:21,11201,300,80.48622754491018,501,1
20:03:56,11201,300,76.66083650190114,526,1
20:04:34,11201,300,82.46134969325153,489,12
20:04:00,11201,300,77.10057361376673,523,1
20:04:35,11201,300,82.46134969325153,489,1
20:04:07,11201,300,77.84478764478764,518,1
20:04:18,11201,300,79.5337278106509,507,12
20:04:47,11201,300,84.18288100208768,479,12
20:04:09,11201,300,77.99535783365572,517,1
20:04:36,11201,300,82.1254582484725,491,1
20:04:14,11201,300,78.45058365758754,514,1
20:04:44,11201,300,83.31322314049588,484,1
20:05:15,11201,300,88.81850220264317,454,1
20:04:16,11201,300,78.45058365758754,514,1
20:04:51,11201,300,84.18288100208768,479,1
20:04:45,11201,300,82.97037037037038,486,1
20:04:56,11201,300,84.89178947368421,475,1
20:05:22,11201,300,89.608,450,1
20:04:49,11201,300,83.31322314049588,484,1
20:05:23,11201,300,89.608,450,1
20:04:46,11201,300,82.63032786885246,488,1
20:05:06,11201,300,86.16153846153847,468,1
20:06:02,11201,300,97.6358353510896,413,1
20:04:50,11201,300,82.97037037037038,486,1
20:05:42,11201,300,92.91152073732718,434,1
20:04:52,11201,300,83.14144329896908,485,1
20:05:20,11201,300,88.23544857768053,457,1
20:05:37,11201,300,91.43673469387755,441,1
20:05:49,11201,300,93.99440559440559,429,1
20:06:17,11201,300,100.30746268656716,402,1
20:06:08,11201,300,97.87281553398059,412,12
20:06:30,11201,300,103.12941176470589,391,1
20:05:26,11201,300,88.62329670329672,455,12
20:06:21,11201,300,100.55760598503741,401,1
20:05:58,11201,300,94.87905882352942,425,1
20:04:58,11201,300,82.97037037037038,486,14
20:05:04,11201,300,83.83284823284824,481,1
20:06:25,11201,300,100.05856079404467,403,12
20:06:22,11201,300,98.59070904645478,409,1
20:05:16,11201,300,84.71344537815126,476,1
20:06:35,11201,300,101.31557788944724,398,1
20:05:36,11201,300,87.66000000000001,460,14
20:06:38,11201,300,99.07518427518428,407,1
20:06:44,11201,300,100.30746268656716,402,1
20:06:53,11201,300,101.82727272727273,396,1
20:05:40,11201,300,85.61273885350319,471,1
20:06:16,11201,300,90.41165919282511,446,12
20:07:01,11201,300,96.46794258373207,418,1
20:06:43,11201,300,92.06301369863013,438,1
20:07:06,11201,300,96.69928057553956,417,12
20:06:58,11201,300,93.12609699769052,433,1
20:06:41,11201,300,85.97782515991472,469,1
20:06:34,11201,300,84.53584905660378,477,1
20:07:28,11201,300,94.21401869158879,428,12
20:07:43,11201,300,97.4,414,1
20:07:56,11201,300,100.30746268656716,402,1
20:07:42,11201,300,96.69928057553956,417,1
20:07:49,11201,300,98.35024390243903,410,1
20:07:50,11201,300,95.55355450236966,422,1
20:07:53,11201,300,96.00857142857143,420,1
20:07:14,11201,300,87.28051948051947,462,1
20:06:46,11201,300,81.95853658536585,492,12
20:07:04,11201,300,84.89178947368421,475,1
20:07:18,11201,300,87.28051948051947,462,12
20:07:39,11201,300,91.22986425339367,442,1
20:08:12,11201,300,94.21401869158879,428,1
20:08:25,11201,300,95.55355450236966,422,12
20:08:56,11201,300,102.08506329113925,395,1
20:07:25,11201,300,82.46134969325153,489,1
20:07:17,11201,300,80.9710843373494,498,1
20:07:10,11201,300,79.5337278106509,507,1
20:07:31,11201,300,82.63032786885246,488,1
20:07:30,11201,300,82.2930612244898,490,1
20:08:01,11201,300,87.66000000000001,460,1
20:08:40,11201,300,95.32765957446809,423,1
20:08:53,11201,300,98.1109489051095,411,1
20:09:34,11201,300,108.10616621983915,373,1
20:07:57,11201,300,85.07088607594937,474,12
20:08:09,11201,300,87.09200863930886,463,1
20:09:23,11201,300,100.80900000000001,400,1
20:08:55,11201,300,93.99440559440559,429,1
20:08:29,11201,300,87.85098039215687,459,1
20:09:29,11201,300,101.06165413533836,399,1
20:09:49,11201,300,105.28355091383811,383,1
20:09:33,11201,300,99.56444444444445,405,1
20:08:06,11201,300,81.13400402414487,497,13
20:09:00,11201,300,90.61483146067417,445,1
20:08:10,11201,300,81.46181818181819,495,1
20:08:30,11201,300,84.71344537815126,476,1
20:09:24,11201,300,91.02392776523702,443,1
20:09:16,11201,300,88.81850220264317,454,12
20:09:55,11201,300,95.78052256532067,421,1
20:09:52,11201,300,94.87905882352942,425,1
20:09:30,11201,300,89.8075723830735,449,1
20:09:46,11201,300,90.61483146067417,445,1
20:10:38,11201,300,101.82727272727273,396,1
20:10:32,11201,300,98.1109489051095,411,1
20:08:37,11201,300,73.98825688073394,545,1
20:08:58,11201,300,76.66083650190114,526,1
20:09:06,11201,300,77.69479768786128,519,12
20:09:14,11201,300,78.60350877192982,513,1
20:10:11,11201,300,88.04279475982533,458,12
20:11:03,11201,300,98.1109489051095,411,1
20:10:37,11201,300,91.85330296127563,439,1
20:10:21,11201,300,88.04279475982533,458,1
20:10:56,11201,300,92.69793103448275,435,1
20:11:24,11201,300,98.1109489051095,411,1
20:11:51,11201,300,103.39384615384616,390,1
20:11:19,11201,300,93.55823665893273,431,1
20:11:11,11201,300,91.64454545454545,440,1
20:11:02,11201,300,88.23544857768053,457,1
20:11:56,11201,300,99.81089108910892,404,1
20:11:45,11201,300,95.10283018867925,424,1
20:09:47,11201,300,74.39778597785978,542,1
20:10:05,11201,300,76.66083650190114,526,1
20:10:17,11201,300,78.14651162790697,516,1
20:10:19,11201,300,78.29825242718447,515,1
20:10:25,11201,300,78.91115459882583,511,1
20:10:46,11201,300,82.1254582484725,491,1
