Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
20:00:00,11201,300,107.81711229946524,374,1
20:00:07,11201,300,99.81089108910892,404,12
20:00:20,11201,300,102.60458015267176,393,12
20:00:40,11201,300,108.10616621983915,373,1
20:00:26,11201,300,100.05856079404467,403,1
20:01:15,11201,300,112.00999999999999,360,1
20:00:19,11201,300,95.78052256532067,421,1
20:00:44,11201,300,95.32765957446809,423,14
20:01:37,11201,300,108.39677419354838,372,12
20:01:22,11201,300,103.65964010282777,389,1
20:01:45,11201,300,107.81711229946524,374,1
20:01:14,11201,300,97.87281553398059,412,1
20:01:53,11201,300,101.06165413533836,399,1
20:02:05,11201,300,101.06165413533836,399,12
20:02:08,11201,300,101.06165413533836,399,1
20:01:55,11201,300,97.16530120481929,415,1
20:01:49,11201,300,94.43466042154567,427,1
20:02:01,11201,300,94.87905882352942,425,12
20:02:23,11201,300,99.56444444444445,405,12
20:00:25,11201,300,76.80685714285715,525,1
20:00:38,11201,300,78.45058365758754,514,1
20:00:45,11201,300,79.37716535433071,508,12
20:00:48,11201,300,79.5337278106509,507,1
20:02:15,11201,300,95.78052256532067,421,1
20:01:21,11201,300,84.00750000000001,480,1
20:01:41,11201,300,87.46984815618221,461,1
20:01:02,11201,300,80.16620278330019,503,14
20:01:36,11201,300,85.61273885350319,471,1
20:01:40,11201,300,86.16153846153847,468,1
20:03:00,11201,300,102.86632653061226,392,1
20:02:24,11201,300,93.77581395348838,430,12
20:02:53,11201,300,100.30746268656716,402,1
20:02:59,11201,300,100.55760598503741,401,1
20:02:56,11201,300,99.3192118226601,406,1
20:01:58,11201,300,86.71741935483871,465,1
20:02:00,11201,300,86.90431034482759,464,12
20:02:13,11201,300,84.71344537815126,476,12
20:02:51,11201,300,91.43673469387755,441,1
20:02:44,11201,300,89.21150442477877,452,14
20:03:21,11201,300,92.06301369863013,438,1
20:03:16,11201,300,90.81891891891892,444,1
20:03:15,11201,300,90.00803571428571,448,1
20:02:31,11201,300,81.62672064777328,494,1
20:02:49,11201,300,84.53584905660378,477,1
20:03:30,11201,300,92.27368421052631,437,1
