Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
20:06:25,11201,300,104.1953488372093,387,1
20:06:42,11201,300,102.60458015267176,393,1
20:06:21,11201,300,93.55823665893273,431,14
20:05:07,11201,300,76.80685714285715,525,14
20:05:08,11201,300,76.66083650190114,526,1
20:05:10,11201,300,76.66083650190114,526,1
20:05:22,11201,300,78.29825242718447,515,1
20:05:26,11201,300,78.60350877192982,513,1
20:06:09,11201,300,85.61273885350319,471,12
20:06:11,11201,300,85.61273885350319,471,12
20:05:48,11201,300,78.91115459882583,511,1
20:06:00,11201,300,80.48622754491018,501,1
20:06:02,11201,300,80.64720000000001,500,1
20:06:41,11201,300,82.2930612244898,490,12
20:06:44,11201,300,82.8,487,1
20:06:43,11201,300,82.46134969325153,489,1
20:06:48,11201,300,83.14144329896908,485,1
20:06:45,11201,300,82.46134969325153,489,1
20:06:51,11201,300,83.48571428571428,483,1
20:06:56,11201,300,84.18288100208768,479,1
20:06:55,11201,300,83.83284823284824,481,1
20:06:59,11201,300,84.18288100208768,479,1
20:07:01,11201,300,84.35899581589959,478,1
20:06:58,11201,300,83.65892116182573,482,1
20:07:05,11201,300,84.89178947368421,475,1
20:07:02,11201,300,84.18288100208768,479,1
20:07:13,11201,300,86.16153846153847,468,1
20:07:37,11201,300,90.61483146067417,445,1
20:07:34,11201,300,90.00803571428571,448,1
20:07:29,11201,300,88.81850220264317,454,1
20:07:14,11201,300,85.79489361702127,470,14
20:07:28,11201,300,88.42894736842105,456,1
20:08:17,11201,300,98.83235294117647,408,1
20:07:55,11201,300,93.77581395348838,430,1
20:07:40,11201,300,90.20939597315436,447,1
20:08:54,11201,300,107.81711229946524,374,1
20:07:50,11201,300,90.61483146067417,445,1
20:07:10,11201,300,82.8,487,13
20:07:44,11201,300,88.81850220264317,454,1
20:07:53,11201,300,90.61483146067417,445,14
20:08:10,11201,300,92.06301369863013,438,1
20:09:13,11201,300,107.5296,375,1
20:07:15,11201,300,80.80881763527054,499,1
20:08:42,11201,300,97.16530120481929,415,1
20:08:58,11201,300,100.05856079404467,403,1
20:07:18,11201,300,79.5337278106509,507,13
20:07:24,11201,300,80.32589641434262,502,1
20:09:01,11201,300,99.3192118226601,406,1
20:07:49,11201,300,84.18288100208768,479,1
20:08:01,11201,300,86.16153846153847,468,1
20:08:04,11201,300,86.16153846153847,468,12
20:08:03,11201,300,85.61273885350319,471,1
20:08:16,11201,300,87.85098039215687,459,1
