Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
21:48:26,11201,300,104.73662337662337,385,1
21:48:53,11201,300,107.5296,375,1
21:49:41,11201,300,122.93780487804878,328,1
21:48:43,11201,300,104.46528497409327,386,1
21:49:11,11201,300,108.98270270270271,370,1
21:48:18,11201,300,94.43466042154567,427,1
21:49:18,11201,300,109.575,368,1
21:47:02,11201,300,78.75703125,512,1
21:48:36,11201,300,96.23770883054893,419,1
21:49:21,11201,300,105.28355091383811,383,1
21:48:12,11201,300,88.81850220264317,454,1
21:49:01,11201,300,98.83235294117647,408,12
21:50:06,11201,300,110.77912087912088,364,1
21:47:54,11201,300,81.13400402414487,497,1
21:49:04,11201,300,93.99440559440559,429,12
21:49:20,11201,300,92.48532110091743,436,12
21:50:04,11201,300,100.80900000000001,400,1
21:50:09,11201,300,101.06165413533836,399,14
21:51:07,11201,300,118.25102639296186,341,1
21:49:59,11201,300,91.64454545454545,440,1
21:51:29,11201,300,109.575,368,1
21:50:47,11201,300,96.69928057553956,417,1
21:50:26,11201,300,91.64454545454545,440,1
21:51:21,11201,300,98.1109489051095,411,1
21:50:44,11201,300,89.608,450,1
21:51:40,11201,300,102.34416243654822,394,1
21:51:39,11201,300,99.81089108910892,404,12
21:51:54,11201,300,99.56444444444445,405,1
21:51:11,11201,300,89.8075723830735,449,1
21:51:04,11201,300,88.23544857768053,457,1
21:52:06,11201,300,100.80900000000001,400,1
21:52:39,11201,300,109.87356948228883,367,1
21:51:35,11201,300,92.91152073732718,434,1
21:52:36,11201,300,102.08506329113925,395,1
21:51:53,11201,300,91.85330296127563,439,12
21:52:15,11201,300,96.46794258373207,418,1
21:53:05,11201,300,104.1953488372093,387,1
21:53:41,11201,300,109.87356948228883,367,12
21:52:01,11201,300,84.89178947368421,475,12
21:52:13,11201,300,86.71741935483871,465,1
21:52:24,11201,300,88.62329670329672,455,1
21:54:07,11201,300,113.90847457627119,354,1
21:53:16,11201,300,96.23770883054893,419,1
21:53:28,11201,300,98.59070904645478,409,1
21:53:51,11201,300,104.1953488372093,387,1
21:53:32,11201,300,96.46794258373207,418,1
21:53:19,11201,300,92.69793103448275,435,1
21:54:14,11201,300,103.39384615384616,390,1
21:53:21,11201,300,85.79489361702127,470,1
