Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
20:00:19,11201,300,110.47561643835617,365,1
20:00:08,11201,300,103.92680412371135,388,1
20:00:09,11201,300,102.86632653061226,392,15
20:00:14,11201,300,103.12941176470589,391,1
20:00:22,11201,300,102.08506329113925,395,1
20:00:25,11201,300,102.60458015267176,393,1
20:00:28,11201,300,97.6358353510896,413,1
20:00:31,11201,300,96.93173076923077,416,12
20:01:23,11201,300,108.10616621983915,373,1
20:01:16,11201,300,105.83622047244096,381,1
20:01:09,11201,300,102.60458015267176,393,1
20:00:46,11201,300,94.87905882352942,425,1
20:01:39,11201,300,106.95915119363396,377,1
20:01:01,11201,300,96.23770883054893,419,1
20:01:02,11201,300,91.85330296127563,439,1
20:00:56,11201,300,88.62329670329672,455,1
20:00:58,11201,300,87.46984815618221,461,1
20:01:49,11201,300,96.46794258373207,418,1
20:01:26,11201,300,90.61483146067417,445,1
20:01:27,11201,300,88.42894736842105,456,14
20:01:20,11201,300,86.16153846153847,468,1
20:01:41,11201,300,89.8075723830735,449,1
20:02:15,11201,300,96.69928057553956,417,1
20:02:19,11201,300,95.55355450236966,422,1
20:01:28,11201,300,84.53584905660378,477,1
20:01:34,11201,300,83.65892116182573,482,12
20:03:08,11201,300,100.55760598503741,401,1
20:02:20,11201,300,88.42894736842105,456,1
20:03:17,11201,300,98.35024390243903,410,1
20:02:51,11201,300,91.43673469387755,441,1
20:02:36,11201,300,88.42894736842105,456,1
20:01:22,11201,300,74.81187384044527,539,1
20:01:32,11201,300,75.93898305084745,531,1
20:03:27,11201,300,96.93173076923077,416,1
20:01:48,11201,300,78.14651162790697,516,1
20:03:37,11201,300,98.83235294117647,408,1
20:01:55,11201,300,78.91115459882583,511,1
20:02:01,11201,300,79.69090909090909,506,1
20:02:30,11201,300,84.18288100208768,479,1
20:02:00,11201,300,79.06588235294117,510,1
20:02:47,11201,300,87.09200863930886,463,1
20:02:09,11201,300,80.16620278330019,503,1
20:02:56,11201,300,87.66000000000001,460,1
20:02:34,11201,300,83.31322314049588,484,12
20:03:25,11201,300,91.22986425339367,442,12
20:03:35,11201,300,91.64454545454545,440,14
20:03:28,11201,300,90.20939597315436,447,1
20:02:18,11201,300,77.39654510556622,521,1
20:03:50,11201,300,93.99440559440559,429,12
20:02:22,11201,300,77.84478764478764,518,1
20:02:37,11201,300,80.00714285714285,504,12
20:03:38,11201,300,90.81891891891892,444,12
20:02:45,11201,300,80.9710843373494,498,1
20:02:28,11201,300,75.23059701492537,536,13
20:03:43,11201,300,87.28051948051947,462,1
20:03:23,11201,300,83.48571428571428,483,12
20:03:45,11201,300,87.46984815618221,461,1
20:03:14,11201,300,81.79229208924949,493,12
20:04:15,11201,300,93.34166666666667,432,1
20:03:56,11201,300,89.01456953642383,453,14
20:03:22,11201,300,82.8,487,1
20:04:07,11201,300,91.02392776523702,443,1
20:03:36,11201,300,84.89178947368421,475,12
20:03:41,11201,300,85.61273885350319,471,1
20:04:32,11201,300,95.55355450236966,422,12
20:04:31,11201,300,92.69793103448275,435,1
20:05:07,11201,300,100.80900000000001,400,1
20:04:08,11201,300,87.85098039215687,459,1
20:04:48,11201,300,96.00857142857143,420,1
20:04:10,11201,300,87.66000000000001,460,12
20:04:53,11201,300,96.23770883054893,419,1
20:04:17,11201,300,86.34603854389721,467,13
20:04:21,11201,300,87.09200863930886,463,1
20:04:43,11201,300,91.22986425339367,442,1
20:04:52,11201,300,92.91152073732718,434,1
20:04:59,11201,300,93.77581395348838,430,1
20:04:27,11201,300,86.71741935483871,465,12
20:05:13,11201,300,96.00857142857143,420,1
20:04:14,11201,300,80.00714285714285,504,13
20:04:28,11201,300,82.1254582484725,491,1
20:04:55,11201,300,86.53133047210301,466,1
20:04:54,11201,300,86.16153846153847,468,1
20:05:24,11201,300,88.62329670329672,455,1
20:05:15,11201,300,86.71741935483871,465,1
20:05:19,11201,300,87.28051948051947,462,12
20:05:21,11201,300,87.46984815618221,461,12
20:05:28,11201,300,88.62329670329672,455,14
20:06:05,11201,300,96.46794258373207,418,1
20:06:01,11201,300,95.32765957446809,423,1
20:06:11,11201,300,97.6358353510896,413,1
20:05:54,11201,300,93.55823665893273,431,12
20:05:57,11201,300,93.77581395348838,430,1
20:06:13,11201,300,97.16530120481929,415,1
20:06:10,11201,300,91.43673469387755,441,1
20:05:23,11201,300,81.79229208924949,493,1
20:05:30,11201,300,82.8,487,1
20:05:45,11201,300,85.07088607594937,474,1
20:06:21,11201,300,90.00803571428571,448,12
20:06:00,11201,300,84.00750000000001,480,14
20:06:12,11201,300,84.53584905660378,477,13
20:06:33,11201,300,88.23544857768053,457,1
20:06:31,11201,300,87.85098039215687,459,1
20:06:40,11201,300,89.40931263858093,451,12
20:07:15,11201,300,96.93173076923077,416,1
20:06:50,11201,300,91.22986425339367,442,1
20:07:10,11201,300,95.55355450236966,422,1
20:07:03,11201,300,93.12609699769052,433,1
20:06:07,11201,300,81.62672064777328,494,1
20:06:46,11201,300,88.62329670329672,455,1
20:06:49,11201,300,89.01456953642383,453,1
20:06:59,11201,300,90.61483146067417,445,1
20:06:23,11201,300,83.65892116182573,482,14
20:07:42,11201,300,100.05856079404467,403,1
20:07:48,11201,300,100.80900000000001,400,1
20:07:17,11201,300,91.64454545454545,440,12
20:06:39,11201,300,83.65892116182573,482,1
20:06:29,11201,300,81.62672064777328,494,14
20:07:49,11201,300,95.55355450236966,422,1
20:07:46,11201,300,93.55823665893273,431,1
