Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
22:43:21,11201,300,93.99440559440559,429,1
22:43:57,11201,300,95.78052256532067,421,1
22:43:44,11201,300,92.48532110091743,436,1
22:42:51,11201,300,82.46134969325153,489,1
22:43:01,11201,300,83.83284823284824,481,12
22:43:16,11201,300,86.34603854389721,467,1
22:44:05,11201,300,96.00857142857143,420,1
22:45:27,11201,300,118.25102639296186,341,1
22:44:55,11201,300,107.5296,375,1
22:44:13,11201,300,95.78052256532067,421,1
22:45:09,11201,300,107.5296,375,1
22:45:02,11201,300,101.31557788944724,398,1
22:45:11,11201,300,103.39384615384616,390,1
22:43:34,11201,300,82.2930612244898,490,1
22:44:16,11201,300,89.608,450,1
22:45:35,11201,300,100.30746268656716,402,1
22:45:40,11201,300,97.87281553398059,412,1
22:45:18,11201,300,89.608,450,1
22:45:37,11201,300,93.34166666666667,432,1
22:46:54,11201,300,107.2436170212766,376,1
22:46:32,11201,300,100.05856079404467,403,12
22:47:04,11201,300,102.34416243654822,394,1
22:47:10,11201,300,102.60458015267176,393,1
22:45:45,11201,300,84.35899581589959,478,13
22:46:20,11201,300,90.61483146067417,445,12
22:46:40,11201,300,94.65633802816902,426,1
22:47:39,11201,300,108.98270270270271,370,1
22:47:09,11201,300,99.81089108910892,404,1
22:47:21,11201,300,101.31557788944724,398,12
22:47:47,11201,300,102.86632653061226,392,1
22:47:52,11201,300,103.12941176470589,391,1
22:47:25,11201,300,92.27368421052631,437,12
22:48:29,11201,300,101.06165413533836,399,1
22:48:16,11201,300,96.69928057553956,417,1
22:48:43,11201,300,102.86632653061226,392,1
22:49:29,11201,300,115.5404011461318,349,1
22:49:12,11201,300,104.73662337662337,385,1
22:48:23,11201,300,87.09200863930886,463,1
22:48:35,11201,300,89.21150442477877,452,1
22:49:22,11201,300,98.83235294117647,408,1
22:49:57,11201,300,106.11473684210526,380,1
22:49:28,11201,300,93.77581395348838,430,1
22:50:30,11201,300,109.27804878048781,369,1
22:49:54,11201,300,98.83235294117647,408,1
22:48:34,11201,300,82.2930612244898,490,1
22:50:10,11201,300,102.34416243654822,394,1
22:50:59,11201,300,111.08429752066117,363,1
22:51:05,11201,300,100.05856079404467,403,12
22:51:51,11201,300,111.39116022099448,362,12
22:51:45,11201,300,107.81711229946524,374,12
22:51:20,11201,300,96.00857142857143,420,1
22:51:26,11201,300,96.46794258373207,418,1
22:50:48,11201,300,87.66000000000001,460,1
22:52:23,11201,300,109.575,368,1
22:50:54,11201,300,84.71344537815126,476,1
22:51:44,11201,300,93.99440559440559,429,1
22:51:16,11201,300,87.66000000000001,460,1
22:52:22,11201,300,100.55760598503741,401,1
22:52:40,11201,300,105.00937499999999,384,1
22:52:11,11201,300,97.4,414,12
22:51:22,11201,300,86.90431034482759,464,1
22:51:36,11201,300,89.21150442477877,452,1
22:53:09,11201,300,109.575,368,1
22:53:41,11201,300,115.21028571428573,350,1
22:52:51,11201,300,99.81089108910892,404,1
22:53:06,11201,300,103.39384615384616,390,1
22:53:08,11201,300,98.35024390243903,410,1
22:53:12,11201,300,92.91152073732718,434,1
22:54:01,11201,300,104.46528497409327,386,1
22:53:40,11201,300,98.59070904645478,409,1
22:53:10,11201,300,87.85098039215687,459,1
22:54:49,11201,300,106.67619047619048,378,1
22:55:05,11201,300,111.08429752066117,363,12
22:54:38,11201,300,101.06165413533836,399,1
22:53:50,11201,300,87.66000000000001,460,1
22:54:52,11201,300,100.55760598503741,401,1
22:55:47,11201,300,111.39116022099448,362,12
22:55:06,11201,300,98.83235294117647,408,1
22:55:56,11201,300,101.57078085642317,397,1
22:56:55,11201,300,112.32200557103064,359,1
22:56:11,11201,300,99.3192118226601,406,1
22:57:27,11201,300,114.55568181818182,352,1
22:57:37,11201,300,106.11473684210526,380,1
22:57:32,11201,300,104.46528497409327,386,1
22:57:48,11201,300,108.39677419354838,372,1
22:57:26,11201,300,100.80900000000001,400,12
22:58:16,11201,300,105.28355091383811,383,1
22:58:09,11201,300,98.35024390243903,410,14
22:58:10,11201,300,98.35024390243903,410,12
22:58:07,11201,300,97.16530120481929,415,12
22:58:57,11201,300,109.87356948228883,367,1
22:58:27,11201,300,100.80900000000001,400,1
22:58:21,11201,300,97.4,414,1
22:59:13,11201,300,102.86632653061226,392,1
22:57:45,11201,300,82.63032786885246,488,1
22:58:35,11201,300,91.64454545454545,440,1
22:58:18,11201,300,81.13400402414487,497,1
22:59:29,11201,300,93.12609699769052,433,15
23:00:05,11201,300,101.06165413533836,399,1
22:59:32,11201,300,92.48532110091743,436,14
22:59:21,11201,300,86.71741935483871,465,1
23:00:14,11201,300,97.87281553398059,412,1
22:59:04,11201,300,83.48571428571428,483,1
22:59:15,11201,300,85.07088607594937,474,1
23:00:51,11201,300,106.67619047619048,378,12
23:00:52,11201,300,106.67619047619048,378,1
22:59:08,11201,300,83.65892116182573,482,1
22:59:27,11201,300,86.90431034482759,464,12
22:59:22,11201,300,85.61273885350319,471,12
23:01:08,11201,300,106.39472295514511,379,12
23:01:15,11201,300,97.16530120481929,415,1
23:01:30,11201,300,100.05856079404467,403,1
23:01:11,11201,300,93.99440559440559,429,1
23:01:45,11201,300,101.82727272727273,396,1
23:02:04,11201,300,104.46528497409327,386,12
23:01:19,11201,300,91.43673469387755,441,1
23:02:15,11201,300,104.46528497409327,386,1
22:59:53,11214,300,76.31455576559547,529,1
23:02:33,11201,300,108.39677419354838,372,1
23:02:24,11201,300,103.39384615384616,390,1
23:01:43,11201,300,91.43673469387755,441,1
23:02:51,11201,300,104.1953488372093,387,1
23:03:24,11201,300,111.69972299168975,361,1
23:03:04,11201,300,104.46528497409327,386,1
23:00:53,11214,300,78.08588007736944,517,1
23:02:40,11201,300,97.87281553398059,412,15
23:03:37,11201,300,110.17377049180328,366,12
23:01:53,11201,300,84.71344537815126,476,12
23:02:08,11201,300,87.09200863930886,463,1
23:02:16,11201,300,88.23544857768053,457,1
23:03:46,11201,300,105.55916230366492,382,1
23:04:17,11201,300,110.17377049180328,366,1
23:04:39,11201,300,111.08429752066117,363,1
23:05:21,11201,300,124.07261538461539,325,1
23:04:08,11201,300,94.87905882352942,425,1
23:04:47,11201,300,98.83235294117647,408,14
23:05:06,11201,300,103.12941176470589,391,12
23:04:49,11201,300,97.16530120481929,415,12
23:05:43,11201,300,109.27804878048781,369,1
23:05:04,11201,300,98.59070904645478,409,1
23:05:30,11201,300,105.28355091383811,383,1
23:05:24,11201,300,103.39384615384616,390,1
23:05:55,11201,300,106.11473684210526,380,1
23:05:42,11201,300,98.35024390243903,410,1
23:06:16,11201,300,92.48532110091743,436,1
23:07:47,11201,300,114.23116147308782,353,1
23:06:36,11201,300,89.8075723830735,449,1
23:06:10,11201,300,77.24827586206897,522,13
23:07:10,11201,300,87.09200863930886,463,12
23:07:46,11201,300,94.43466042154567,427,1
23:07:43,11201,300,92.48532110091743,436,1
23:08:45,11201,300,104.73662337662337,385,1
23:07:44,11201,300,86.53133047210301,466,14
23:08:19,11201,300,93.12609699769052,433,12
23:09:01,11201,300,103.12941176470589,391,1
23:08:27,11201,300,94.65633802816902,426,1
23:09:25,11201,300,107.5296,375,1
23:09:28,11201,300,96.93173076923077,416,1
23:09:36,11201,300,97.6358353510896,413,1
23:09:44,11201,300,97.87281553398059,412,1
23:08:08,11201,300,74.39778597785978,542,1
23:08:22,11201,300,76.0822641509434,530,1
23:08:47,11201,300,79.69090909090909,506,1
23:08:40,11201,300,78.29825242718447,515,1
23:10:19,11201,300,96.46794258373207,418,1
23:10:29,11201,300,94.87905882352942,425,1
23:09:48,11201,300,86.34603854389721,467,1
